# *'s are coded as 0 (Did not fail)
Temperature Lifetime Failed		
300	100	0
300	100	0
300	100	0
300	80.7	1
300	100	0
300	29.1	1
300	100	0
300	100	0
300	100	0
300	100	0
350	47.5	1
350	73.7	1
350	100	0
350	100	0
350	86.2	1
350	100	0
350	100	0
350	100	0
350	100	0
350	71.8	1
400	29.5	1
400	100	0
400	52	1
400	63.5	1
400	100	0
400	99.5	1
400	56.3	1
400	92.5	1
400	100	0
400	100	0
500	80.9	1
500	76.6	1
500	53.4	1
500	100	0
500	47.5	1
500	26.1	1
500	77.6	1
500	100	0
500	61.8	1
500	56.1	1
